정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_km
36.796802,127.159535,CAB285071666,구성동중앙신협,71666,15,CAB285000233,휴브릿지주간보호센터,0.607123776275782
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,16,CAB285000233,천안시장애인희망일터,0.5657905024222913
36.7992067,127.1521362,CAB285000676,남산축협,676,17,CAB285000233,천안시장애인희망일터,0.38509374908959726
36.8004711,127.1492519,CAB285000662,천안중앙시장,662,18,CAB285000233,천안시장애인희망일터,0.38461723523463653
36.8032386,127.1462215,CAB285000660,온양나드리,660,19,CAB285000233,천안시장애인희망일터,0.5723424856675254
36.8081632,127.1477157,CAB285000656,천안역 동부광장,656,20,CAB285000233,천안시장애인희망일터,0.7520640079175521
36.8116185,127.148923,CAB285000654,삼도상가,654,21,CAB285000233,편의시설지원센터,0.6590071855371157
36.815312,127.1502101,CAB285000651,복자여자중고등학교,651,22,CAB285000233,편의시설지원센터,0.7664790105063284
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,23,CAB285000233,천안시 꽃밭,0.904198371376538
36.818722,127.156019,CAB285010125,종합터미널,2357,24,CAB285000233,편의시설지원센터,0.9345163349927728
36.8245896,127.1098373,CAB285000989,백석농공단지,989,1,CAB285000234,가온누리,0.14062830544380542
36.82382299,127.10629074,CAB285002133,원랜드패션몰,2133,2,CAB285000234,가온누리,0.42703811264589375
36.82685,127.09954,CAB288001083,삼일아파트,1083,3,CAB285000234,가온누리,1.0818015911582246
36.82878,127.09628,CAB288001094,태헌장미아파트,1094,4,CAB285000234,가온누리,1.4289033481444824
36.83489,127.08415,CAB288001056,제자교회,1056,5,CAB285000234,가온누리,2.695260345722156
36.83692,127.0853,CAB288001058,초원아파트,1058,6,CAB285000234,가온누리,2.7185937846214068
36.83446,127.08312,CAB288002174,초원아파트입구,2174,7,CAB285000234,가온누리,2.7562665381956566
36.8374,127.07618,CAB288001614,덕지리,1614,8,CAB285000234,가온누리,3.4545572863787664
36.84036,127.07579,CAB288001055,포스코아파트후문,1055,9,CAB285000234,가온누리,3.6404694242428715
36.8444289,127.078382,CAB285001086,월랑2리(장수),1086,10,CAB285000234,가온누리,3.7048011316464606
36.84993,127.07894,CAB288000115,월랑2리,115,11,CAB285000234,가온누리,4.0763209080997225
36.85194,127.07756,CAB288001997,월랑1리,1997,12,CAB285000234,가온누리,4.322251010625149
36.85392,127.07667,CAB288001102,월랑1리 마을회관,114,13,CAB285000234,가온누리,4.537177450944305
36.85401,127.07641,CAB288001101,월랑1리 마을회관,1101,1,CAB285000235,가온누리,4.560190872393086
36.85192,127.0774,CAB288001996,월랑1리,1996,2,CAB285000235,가온누리,4.330488106985013
36.85003,127.07877,CAB288001087,월랑2리,1087,3,CAB285000235,가온누리,4.094859737967097
36.84442,127.07817,CAB288001103,월랑2리(장수),1103,4,CAB285000235,가온누리,3.719033701985253
36.84123,127.07607,CAB288001547,포스코아파트후문,1547,5,CAB285000235,가온누리,3.669088517263361
36.8372,127.07605,CAB288001052,덕지리,1052,6,CAB285000235,가온누리,3.4553347985694813
36.83489,127.08415,CAB288001056,제자교회,1056,7,CAB285000235,가온누리,2.695260345722156
36.83692,127.0853,CAB288001058,초원아파트,1058,8,CAB285000235,가온누리,2.7185937846214068
36.8293,127.09502,CAB288001091,태헌장미아파트,1091,9,CAB285000235,가온누리,1.5547091164375586
36.82673,127.09934,CAB288001092,산동5리(삼일아파트),1092,10,CAB285000235,가온누리,1.0947092080719465
36.82373461,127.10584407,CAB285002134,원랜드패션몰,2134,11,CAB285000235,가온누리,0.4668862700121159
36.824728,127.1099835,CAB285071484,백석농공단지,71484,12,CAB285000235,가온누리,0.1411647926883345
36.8245896,127.1098373,CAB285000989,백석농공단지,989,1,CAB285000236,가온누리,0.14062830544380542
36.82382299,127.10629074,CAB285002133,원랜드패션몰,2133,2,CAB285000236,가온누리,0.42703811264589375
36.82685,127.09954,CAB288001083,삼일아파트,1083,3,CAB285000236,가온누리,1.0818015911582246
36.82878,127.09628,CAB288001094,태헌장미아파트,1094,4,CAB285000236,가온누리,1.4289033481444824
36.8332041,127.0974296,CAB285000149,산동2리,1084,5,CAB285000236,가온누리,1.602296558232456
36.84159282,127.09789311,CAB285001405,밤개울,1405,6,CAB285000236,가온누리,2.2991095190217856
36.8500035,127.097355,CAB285010151,산동1리(종점),1730,7,CAB285000236,가온누리,3.1578799317463697
36.8497784,127.0974572,CAB285010152,산동1리(종점),1404,1,CAB285000237,가온누리,3.1312814507833324
36.8412534,127.09748867,CAB285001406,밤개울,1406,2,CAB285000237,가온누리,2.2856020090087728
36.8331765,127.0972672,CAB285010150,산동2리,292,3,CAB285000237,가온누리,1.6113070273374774
36.8293,127.09502,CAB288001091,태헌장미아파트,1091,4,CAB285000237,가온누리,1.5547091164375586
36.82673,127.09934,CAB288001092,산동5리(삼일아파트),1092,5,CAB285000237,가온누리,1.0947092080719465
36.82373461,127.10584407,CAB285002134,원랜드패션몰,2134,6,CAB285000237,가온누리,0.4668862700121159
36.82297966,127.10901458,CAB285000287,백석농공단지입구,287,7,CAB285000237,가온누리,0.2067565080157037
36.824728,127.1099835,CAB285071484,백석농공단지,71484,8,CAB285000237,가온누리,0.1411647926883345
36.8245896,127.1098373,CAB285000989,백석농공단지,989,1,CAB285000238,가온누리,0.14062830544380542
36.82382299,127.10629074,CAB285002133,원랜드패션몰,2133,2,CAB285000238,가온누리,0.42703811264589375
36.82685,127.09954,CAB288001083,삼일아파트,1083,3,CAB285000238,가온누리,1.0818015911582246
36.82878,127.09628,CAB288001094,태헌장미아파트,1094,4,CAB285000238,가온누리,1.4289033481444824
36.82871,127.09232,CAB288002027,음봉축협신동지점,2027,5,CAB285000238,가온누리,1.7568734833782909
36.82674,127.0788,CAB288010845,동산2리입구,10845,6,CAB285000238,가온누리,2.892239086653884
36.8273469,127.0745409,CAB285001575,동산2리,1575,7,CAB285000238,가온누리,3.2765931097620977
36.8272118,127.0745752,CAB285001745,동산2리,1745,1,CAB285000239,가온누리,3.2717979065853795
36.82662,127.0788,CAB288010842,동산2리입구,10842,2,CAB285000239,가온누리,2.8907723696721845
36.8293,127.09502,CAB288001091,태헌장미아파트,1091,3,CAB285000239,가온누리,1.5547091164375586
36.82673,127.09934,CAB288001092,산동5리(삼일아파트),1092,4,CAB285000239,가온누리,1.0947092080719465
36.82373461,127.10584407,CAB285002134,원랜드패션몰,2134,5,CAB285000239,가온누리,0.4668862700121159
36.824728,127.1099835,CAB285071484,백석농공단지,71484,6,CAB285000239,가온누리,0.1411647926883345
36.8245896,127.1098373,CAB285000989,백석농공단지,989,1,CAB285000240,가온누리,0.14062830544380542
36.82382299,127.10629074,CAB285002133,원랜드패션몰,2133,2,CAB285000240,가온누리,0.42703811264589375
36.82685,127.09954,CAB288001083,삼일아파트,1083,3,CAB285000240,가온누리,1.0818015911582246
36.82878,127.09628,CAB288001094,태헌장미아파트,1094,4,CAB285000240,가온누리,1.4289033481444824
36.82871,127.09232,CAB288002027,음봉축협신동지점,2027,5,CAB285000240,가온누리,1.7568734833782909
36.826,127.08927,CAB288001085,동산(구루미마을),1085,6,CAB285000240,가온누리,1.9571266137070698
36.82108,127.08585,CAB288001059,한라아파트,1059,7,CAB285000240,가온누리,2.267024449973358
36.81951,127.08389,CAB288001060,동덕초등학교,1060,8,CAB285000240,가온누리,2.4679064026199393
36.81775,127.08189,CAB288001063,탕정농공단지입구,1063,9,CAB285000240,가온누리,2.6851740683280485
36.81461,127.0808,CAB288001061,호산2리,1061,10,CAB285000240,가온누리,2.8839605889487085
36.80924,127.07863,CAB288001070,홍익아파트,1070,11,CAB285000240,다함중증장애인자립지원센터,3.2757678334862645
36.80799,127.08227,CAB288001045,호산3리,1045,12,CAB285000240,다함중증장애인자립지원센터,3.0264543420910557
36.80037,127.08552,CAB288002009,매곡3리,2009,13,CAB285000240,하모니주간보호센터,3.0318958352849537
36.80038,127.08563,CAB288002008,매곡3리,2008,1,CAB285000241,하모니주간보호센터,3.022211473228335
36.80799,127.08242,CAB288001046,호산3리,133,2,CAB285000241,다함중증장애인자립지원센터,3.014269328755522
36.80945,127.07836,CAB288010157,홍익아파트,10157,3,CAB285000241,다함중증장애인자립지원센터,3.2907341526550455
36.81472,127.081,CAB288001062,호산2리,1062,4,CAB285000241,가온누리,2.8629777953375197
36.81769,127.082,CAB288001071,탕정농공단지입구,1071,5,CAB285000241,가온누리,2.677388806866319
36.81956,127.08425,CAB288001064,동덕초등학교,1064,6,CAB285000241,가온누리,2.435391667504075
36.82167,127.08642,CAB288001065,한라아파트,1065,7,CAB285000241,가온누리,2.208697843115456
36.82621,127.08956,CAB288001086,동산리,1086,8,CAB285000241,가온누리,1.9345864390119416
36.8293,127.09502,CAB288001091,태헌장미아파트,1091,9,CAB285000241,가온누리,1.5547091164375586
36.82673,127.09934,CAB288001092,산동5리(삼일아파트),1092,10,CAB285000241,가온누리,1.0947092080719465
36.82373461,127.10584407,CAB285002134,원랜드패션몰,2134,11,CAB285000241,가온누리,0.4668862700121159
36.824728,127.1099835,CAB285071484,백석농공단지,71484,12,CAB285000241,가온누리,0.1411647926883345
36.8190148,127.1565574,CAB285000686,종합터미널,686,1,CAB285000244,편의시설지원센터,0.9677026287117692
36.817435,127.15115249,CAB285000649,방죽안오거리,649,2,CAB285000244,편의시설지원센터,0.9076134780137455
36.815121,127.1499161,CAB285000652,복자여자중고등학교,652,3,CAB285000244,편의시설지원센터,0.7698686483948834
36.8120581,127.1488145,CAB285000653,삼도상가,653,4,CAB285000244,편의시설지원센터,0.6806802193392104
36.8083388,127.147642,CAB285000655,천안역 동부광장,655,5,CAB285000244,천안시장애인희망일터,0.7718049886965724
36.803072,127.146009,CAB285000659,온양나드리,659,6,CAB285000244,천안시장애인희망일터,0.5893765293208076
36.8005047,127.1487406,CAB285000661,남산중앙시장,661,7,CAB285000244,천안시장애인희망일터,0.4188195251319921
36.79921013,127.15157119,CAB285000675,남산축협,675,8,CAB285000244,천안시장애인희망일터,0.39339414123014355
36.7985139,127.1516921,CAB285000701,남부오거리,701,9,CAB285000244,천안시장애인희망일터,0.46700434214318043
36.79878796,127.13998408,CAB285000832,일봉초등학교,832,10,CAB285000244,천안시장애인희망일터,1.2031716153133454
36.79883462,127.13623241,CAB285000835,다가동신성아파트,835,11,CAB285000244,시각장애인등 생활지원센터,1.004740670696737
36.7982696,127.13249907,CAB285000837,충무병원,837,12,CAB285000244,수어통역센터,0.6795659656721796
36.796526,127.12894,CAB285000828,쌍용동 이마트,828,13,CAB285000244,수어통역센터,0.3136963664848246
36.79425133,127.12614741,CAB285000827,이화여성병원,827,14,CAB285000244,수어통역센터,0.1708234128928494
36.79307799,127.12246074,CAB285000824,쌍용역예일병원계룡아파트,824,15,CAB285000244,수어통역센터,0.4030248544950602
36.78883795,127.11888408,CAB285000853,삼일원앙아파트,853,16,CAB285000244,수어통역센터,0.9689050911788256
36.7848047,127.1132825,CAB285000165,쌍용동일하이빌,165,17,CAB285000244,하모니주간보호센터,1.6037674047586679
36.784153,127.099119,CAB288002224,앙강마을(이순신고등학교),2352,18,CAB285000244,하모니주간보호센터,2.4037167625737568
36.78265,127.09411,CAB288001077,쑥고개,161,19,CAB285000244,하모니주간보호센터,2.854760845325839
36.78064,127.093,CAB288002179,신한아파트,2179,20,CAB285000244,하모니주간보호센터,3.071861992920476
36.77877,127.0941,CAB288010902,와노타워,10902,21,CAB285000244,하모니주간보호센터,3.137867290517126
36.77709,127.0914,CAB288010816,세교초등학교,10816,22,CAB285000244,하모니주간보호센터,3.4408019957232048
36.77742,127.0891,CAB288010804,LH7단지아파트,10804,23,CAB285000244,하모니주간보호센터,3.5683555742064543
36.77695,127.07928,CAB288001029,호서웨딩프라자,137,24,CAB285000244,하모니주간보호센터,4.29828109440066
36.77658,127.0782,CAB288010896,더샵센트로아파트 건너,10896,25,CAB285000244,하모니주간보호센터,4.401200411740988
36.77557,127.07443,CAB288001663,중앙하이츠3차아파트,1576,26,CAB285000244,하모니주간보호센터,4.744252649822088
36.77517,127.06992,CAB288001030,북수3리,138,27,CAB285000244,하모니주간보호센터,5.11067202389163
36.77535,127.06422,CAB288010739,배방환승정류장,10739,28,CAB285000244,하모니주간보호센터,5.545642307592396
36.7753,127.0609,CAB288000962,모산,962,29,CAB285000244,하모니주간보호센터,5.812038387299156
36.77478,127.0574,CAB288000963,오류동 아산세무서,142,30,CAB285000244,하모니주간보호센터,6.117896759731232
36.77433,127.0549,CAB288000964,장호빌딩,1925,31,CAB285000244,하모니주간보호센터,6.340717473398079
36.77417,127.0537,CAB288002190,배방읍사무소,2349,32,CAB285000244,하모니주간보호센터,6.4452037615279405
36.77263,127.04665,CAB288000883,공수4리,145,33,CAB285000244,하모니주간보호센터,7.088087396565838
36.77226,127.04532,CAB288000880,신흥다세대앞,147,34,CAB285000244,하모니주간보호센터,7.213082570685501
36.77279,127.04134,CAB288001490,구령1리,1490,35,CAB285000244,하모니주간보호센터,7.516439922750908
36.77432,127.0341,CAB288000946,신동,946,36,CAB285000244,하모니주간보호센터,8.058932627130797
36.7755,127.0292,CAB288000953,모종2통,149,37,CAB285000244,하모니주간보호센터,8.431331653612556
36.77709,127.02265,CAB288001546,이마트아산점,1927,38,CAB285000244,하모니주간보호센터,8.940789168748667
36.77889,127.01833,CAB288010499,아산충무병원,10499,39,CAB285000244,하모니주간보호센터,9.26347594118684
36.77907,127.01595,CAB288000350,동신초등학교앞,806,40,CAB285000244,하모니주간보호센터,9.465120281837871
36.77956,127.01347,CAB288000710,온양여중고,803,41,CAB285000244,하모니주간보호센터,9.668408035445257
36.78007,127.01095,CAB288000711,송악사거리,802,42,CAB285000244,하모니주간보호센터,9.875774483605882
36.78076,127.00726,CAB288000731,온양온천초교,731,43,CAB285000244,하모니주간보호센터,10.18250131385731
36.78333,127.0049,CAB288000744,온양온천역 유엘시티,744,44,CAB285000244,하모니주간보호센터,10.33867024770523
36.78589,127.00661,CAB288000737,아고오거리,737,45,CAB285000244,하모니주간보호센터,10.14549256092457
36.78514,127.01044,CAB288000738,한올고등학교,738,46,CAB285000244,하모니주간보호센터,9.819921823971807
36.78454,127.01491,CAB288010624,고속버스터미널,10624,47,CAB285000244,하모니주간보호센터,9.437207168315643
36.78487,127.01633,CAB288010726,시외버스터미널(환승정류장),10726,1,CAB285000245,하모니주간보호센터,9.306468601957233
36.78538,127.00983,CAB288000739,한올고등학교,739,2,CAB285000245,하모니주간보호센터,9.869683596326047
36.78596,127.0069,CAB288000740,중앙시장앞,740,3,CAB285000245,하모니주간보호센터,10.118844521035644
36.78563,127.00555,CAB288000742,아고오거리,742,4,CAB285000245,하모니주간보호센터,10.242974304627
36.7822,127.00432,CAB288000743,온양온천역,743,5,CAB285000245,하모니주간보호센터,10.41065153144411
36.78065,127.00735,CAB288000730,온양온천초교,730,6,CAB285000245,하모니주간보호센터,10.177001275311099
36.78001,127.01078,CAB288000714,송악사거리,801,7,CAB285000245,하모니주간보호센터,9.891966204346867
36.77942,127.01349,CAB288000713,온양여중고,804,8,CAB285000245,하모니주간보호센터,9.670053742830163
36.77894,127.01552,CAB288000712,동신초등학교,805,9,CAB285000245,하모니주간보호센터,9.505699940008224
36.77876,127.01809,CAB288010500,아산충무병원,10500,10,CAB285000245,하모니주간보호센터,9.28764501267425
36.77687,127.02284,CAB288000951,이마트아산점,150,11,CAB285000245,하모니주간보호센터,8.930994787475433
36.77536,127.0291,CAB288000952,풍기3통,952,12,CAB285000245,하모니주간보호센터,8.444529508835352
36.77417,127.03388,CAB288000860,남동,860,13,CAB285000245,하모니주간보호센터,8.082958241582151
36.77358,127.0362,CAB288010831,남동2반,10831,14,CAB285000245,하모니주간보호센터,7.911042416800672
36.77255,127.04064,CAB288000879,구령1리,879,15,CAB285000245,하모니주간보호센터,7.584250597605807
36.77213,127.04523,CAB288000884,신흥다세대앞,146,16,CAB285000245,하모니주간보호센터,7.226246166175747
36.77262,127.04697,CAB288000881,공수4리,144,17,CAB285000245,하모니주간보호센터,7.0624723315839475
36.77333,127.05004,CAB288000882,배방5차한성필하우스,143,18,CAB285000245,하모니주간보호센터,6.780613878874538
36.77392,127.0532,CAB288002191,배방읍사무소,2350,19,CAB285000245,하모니주간보호센터,6.497279431460567
36.77426,127.0553,CAB288000960,장호빌딩,1926,20,CAB285000245,하모니주간보호센터,6.311729220012763
36.77456,127.0569,CAB288000965,오류동 아산세무서,141,21,CAB285000245,하모니주간보호센터,6.168618064865391
36.77515,127.0605,CAB288000961,모산,140,22,CAB285000245,하모니주간보호센터,5.851368767073905
36.77569,127.0639,CAB288010740,배방환승정류장,10740,23,CAB285000245,하모니주간보호센터,5.553681819159251
36.77496,127.06983,CAB288001031,북수5리,154,24,CAB285000245,하모니주간보호센터,5.129399093070602
36.77514,127.0719,CAB288001032,북수6리,155,25,CAB285000245,하모니주간보호센터,4.960941538585145
36.77552,127.07549,CAB288001658,중앙하이츠3차아파트,2105,26,CAB285000245,하모니주간보호센터,4.667728392537227
36.77643,127.0783,CAB288010895,더샵센트로아파트,10895,27,CAB285000245,하모니주간보호센터,4.402978809441335
36.77724,127.08074,CAB288001033,호서웨딩프라자,156,28,CAB285000245,하모니주간보호센터,4.172390457498138
36.7775,127.0888,CAB288010805,LH7단지아파트건너,10805,29,CAB285000245,하모니주간보호센터,3.5828880086589523
36.77723,127.0926,CAB288010817,e편한세상퍼스트드림,10817,30,CAB285000245,하모니주간보호센터,3.3530263169058094
36.77884,127.0944,CAB288010903,와노타워 건너,10903,31,CAB285000245,하모니주간보호센터,3.1132529604388433
36.78067,127.0933,CAB288001608,신한아파트,1608,32,CAB285000245,하모니주간보호센터,3.049252938417704
36.78221,127.09486,CAB288001080,신라아파트,1080,33,CAB285000245,하모니주간보호센터,2.8329496402120924
36.78393,127.0999,CAB288010820,이순신고등학교,10820,34,CAB285000245,하모니주간보호센터,2.368423311450104
36.78462,127.11376,CAB288001265,쌍용동일하이빌,166,35,CAB285000245,하모니주간보호센터,1.6091116957107843
36.79007296,127.11982074,CAB285000823,삼일원앙아파트,823,36,CAB285000245,수어통역센터,0.8095109926208985
36.79305796,127.12342074,CAB285000825,쌍용역해누리아이파크,825,37,CAB285000245,수어통역센터,0.35182562744143614
36.79409963,127.12633741,CAB285000826,쌍용고가교,826,38,CAB285000245,수어통역센터,0.19234323355562497
36.79631298,127.12906241,CAB285000829,쌍용동 이마트,829,39,CAB285000245,수어통역센터,0.3183779246047501
36.798219,127.133663,CAB285000836,충무병원,836,40,CAB285000245,수어통역센터,0.7728839595516286
36.79855297,127.13677741,CAB285000834,다가동신성아파트YWCA,834,41,CAB285000245,수어통역센터,1.046987263971802
36.79848462,127.14038408,CAB285010011,일봉초등학교,833,42,CAB285000245,천안시장애인희망일터,1.1827675662700117
36.7992067,127.1521362,CAB285000676,남산축협,676,43,CAB285000245,천안시장애인희망일터,0.38509374908959726
36.8004711,127.1492519,CAB285000662,천안중앙시장,662,44,CAB285000245,천안시장애인희망일터,0.38461723523463653
36.8032386,127.1462215,CAB285000660,온양나드리,660,45,CAB285000245,천안시장애인희망일터,0.5723424856675254
36.8081632,127.1477157,CAB285000656,천안역 동부광장,656,46,CAB285000245,천안시장애인희망일터,0.7520640079175521
36.8116185,127.148923,CAB285000654,삼도상가,654,47,CAB285000245,편의시설지원센터,0.6590071855371157
36.815312,127.1502101,CAB285000651,복자여자중고등학교,651,48,CAB285000245,편의시설지원센터,0.7664790105063284
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,49,CAB285000245,천안시 꽃밭,0.904198371376538
36.818752,127.156668,CAB285010014,종합터미널,2356,50,CAB285000245,편의시설지원센터,0.9389387692848423
36.8190148,127.1565574,CAB285000686,종합터미널,686,1,CAB285000248,편의시설지원센터,0.9677026287117692
36.8192104,127.1430792,CAB285000909,봉정사거리,909,2,CAB285000248,천안시 꽃밭,0.8422654751077573
36.82170799,127.14368907,CAB285000912,성정대우목화,912,3,CAB285000248,천안시 꽃밭,0.5965373575985962
36.823291,127.144116,CAB285000913,서부19길입구,913,4,CAB285000248,천안시 꽃밭,0.4602353200835637
36.82553464,127.14334074,CAB285000915,신라스테이(인쇄창),915,5,CAB285000248,두리사랑주간보호센터,0.4143942961908903
36.8256817,127.1402805,CAB285000916,성정동롯데마트,916,6,CAB285000248,두리사랑주간보호센터,0.17175713129484751
36.82442769,127.13693711,CAB285000942,성정현대아파트,942,7,CAB285000248,두리사랑주간보호센터,0.3210583338271807
36.8213033,127.1361433,CAB285000943,성정선경아파트,943,8,CAB285000248,두리사랑주간보호센터,0.6623303530047037
36.81704051,127.13513663,CAB285000945,구상골사거리,945,9,CAB285000248,두런두런주간보호센터,1.1359307543828088
36.8142555,127.1343088,CAB285000947,성정동 전자랜드,947,10,CAB285000248,시각장애인등 생활지원센터,1.0512509889431059
36.811046,127.1333588,CAB285000949,봉명 청솔아파트,949,11,CAB285000248,시각장애인등 생활지원센터,0.6991744628385324
36.80775156,127.13263627,CAB285000951,계광중학교,951,12,CAB285000248,시각장애인등 생활지원센터,0.3872450849269491
36.80469794,127.13214075,CAB285000889,천안여상입구,889,13,CAB285000248,시각장애인등 생활지원센터,0.30205671607266676
36.80204793,127.13170574,CAB285000896,쌍용패션거리,886,14,CAB285000248,시각장애인등 생활지원센터,0.4796913913345228
36.796526,127.12894,CAB285000828,쌍용동 이마트,828,15,CAB285000248,수어통역센터,0.3136963664848246
36.79425133,127.12614741,CAB285000827,이화여성병원,827,16,CAB285000248,수어통역센터,0.1708234128928494
36.79307799,127.12246074,CAB285000824,쌍용역예일병원계룡아파트,824,17,CAB285000248,수어통역센터,0.4030248544950602
36.78883795,127.11888408,CAB285000853,삼일원앙아파트,853,18,CAB285000248,수어통역센터,0.9689050911788256
36.7848047,127.1132825,CAB285000165,쌍용동일하이빌,165,19,CAB285000248,하모니주간보호센터,1.6037674047586679
36.784153,127.099119,CAB288002224,앙강마을(이순신고등학교),2352,20,CAB285000248,하모니주간보호센터,2.4037167625737568
36.78265,127.09411,CAB288001077,쑥고개,161,21,CAB285000248,하모니주간보호센터,2.854760845325839
36.78064,127.093,CAB288002179,신한아파트,2179,22,CAB285000248,하모니주간보호센터,3.071861992920476
36.77877,127.0941,CAB288010902,와노타워,10902,23,CAB285000248,하모니주간보호센터,3.137867290517126
36.77709,127.0914,CAB288010816,세교초등학교,10816,24,CAB285000248,하모니주간보호센터,3.4408019957232048
36.77742,127.0891,CAB288010804,LH7단지아파트,10804,25,CAB285000248,하모니주간보호센터,3.5683555742064543
36.77695,127.07928,CAB288001029,호서웨딩프라자,137,26,CAB285000248,하모니주간보호센터,4.29828109440066
36.77658,127.0782,CAB288010896,더샵센트로아파트 건너,10896,27,CAB285000248,하모니주간보호센터,4.401200411740988
36.77557,127.07443,CAB288001663,중앙하이츠3차아파트,1576,28,CAB285000248,하모니주간보호센터,4.744252649822088
36.77517,127.06992,CAB288001030,북수3리,138,29,CAB285000248,하모니주간보호센터,5.11067202389163
36.77535,127.06422,CAB288010739,배방환승정류장,10739,30,CAB285000248,하모니주간보호센터,5.545642307592396
36.7753,127.0609,CAB288000962,모산,962,31,CAB285000248,하모니주간보호센터,5.812038387299156
36.77478,127.0574,CAB288000963,오류동 아산세무서,142,32,CAB285000248,하모니주간보호센터,6.117896759731232
36.77433,127.0549,CAB288000964,장호빌딩,1925,33,CAB285000248,하모니주간보호센터,6.340717473398079
36.77417,127.0537,CAB288002190,배방읍사무소,2349,34,CAB285000248,하모니주간보호센터,6.4452037615279405
36.77345,127.04974,CAB288001553,배방효성해링턴아파트,1553,35,CAB285000248,하모니주간보호센터,6.799538746928074
36.77263,127.04665,CAB288000883,공수4리,145,36,CAB285000248,하모니주간보호센터,7.088087396565838
36.77226,127.04532,CAB288000880,신흥다세대앞,147,37,CAB285000248,하모니주간보호센터,7.213082570685501
36.77279,127.04134,CAB288001490,구령1리,1490,38,CAB285000248,하모니주간보호센터,7.516439922750908
36.77432,127.0341,CAB288000946,신동,946,39,CAB285000248,하모니주간보호센터,8.058932627130797
36.7755,127.0292,CAB288000953,모종2통,149,40,CAB285000248,하모니주간보호센터,8.431331653612556
36.77709,127.02265,CAB288001546,이마트아산점,1927,41,CAB285000248,하모니주간보호센터,8.940789168748667
36.77889,127.01833,CAB288010499,아산충무병원,10499,42,CAB285000248,하모니주간보호센터,9.26347594118684
36.77907,127.01595,CAB288000350,동신초등학교앞,806,43,CAB285000248,하모니주간보호센터,9.465120281837871
36.77956,127.01347,CAB288000710,온양여중고,803,44,CAB285000248,하모니주간보호센터,9.668408035445257
36.78007,127.01095,CAB288000711,송악사거리,802,45,CAB285000248,하모니주간보호센터,9.875774483605882
36.78076,127.00726,CAB288000731,온양온천초교,731,46,CAB285000248,하모니주간보호센터,10.18250131385731
36.78333,127.0049,CAB288000744,온양온천역 유엘시티,744,47,CAB285000248,하모니주간보호센터,10.33867024770523
36.78589,127.00661,CAB288000737,아고오거리,737,48,CAB285000248,하모니주간보호센터,10.14549256092457
36.78514,127.01044,CAB288000738,한올고등학교,738,49,CAB285000248,하모니주간보호센터,9.819921823971807
36.78454,127.01491,CAB288010624,고속버스터미널,10624,50,CAB285000248,하모니주간보호센터,9.437207168315643
36.78487,127.01633,CAB288010726,시외버스터미널(환승정류장),10726,1,CAB285000249,하모니주간보호센터,9.306468601957233
36.78538,127.00983,CAB288000739,한올고등학교,739,2,CAB285000249,하모니주간보호센터,9.869683596326047
36.78596,127.0069,CAB288000740,중앙시장앞,740,3,CAB285000249,하모니주간보호센터,10.118844521035644
36.78563,127.00555,CAB288000742,아고오거리,742,4,CAB285000249,하모니주간보호센터,10.242974304627
36.7822,127.00432,CAB288000743,온양온천역,743,5,CAB285000249,하모니주간보호센터,10.41065153144411
36.78065,127.00735,CAB288000730,온양온천초교,730,6,CAB285000249,하모니주간보호센터,10.177001275311099
36.78001,127.01078,CAB288000714,송악사거리,801,7,CAB285000249,하모니주간보호센터,9.891966204346867
36.77942,127.01349,CAB288000713,온양여중고,804,8,CAB285000249,하모니주간보호센터,9.670053742830163
36.77894,127.01552,CAB288000712,동신초등학교,805,9,CAB285000249,하모니주간보호센터,9.505699940008224
36.77876,127.01809,CAB288010500,아산충무병원,10500,10,CAB285000249,하모니주간보호센터,9.28764501267425
36.77687,127.02284,CAB288000951,이마트아산점,150,11,CAB285000249,하모니주간보호센터,8.930994787475433
36.77536,127.0291,CAB288000952,풍기3통,952,12,CAB285000249,하모니주간보호센터,8.444529508835352
36.77417,127.03388,CAB288000860,남동,860,13,CAB285000249,하모니주간보호센터,8.082958241582151
36.77358,127.0362,CAB288010831,남동2반,10831,14,CAB285000249,하모니주간보호센터,7.911042416800672
36.77255,127.04064,CAB288000879,구령1리,879,15,CAB285000249,하모니주간보호센터,7.584250597605807
36.77213,127.04523,CAB288000884,신흥다세대앞,146,16,CAB285000249,하모니주간보호센터,7.226246166175747
36.77262,127.04697,CAB288000881,공수4리,144,17,CAB285000249,하모니주간보호센터,7.0624723315839475
36.77333,127.05004,CAB288000882,배방5차한성필하우스,143,18,CAB285000249,하모니주간보호센터,6.780613878874538
36.77392,127.0532,CAB288002191,배방읍사무소,2350,19,CAB285000249,하모니주간보호센터,6.497279431460567
36.77426,127.0553,CAB288000960,장호빌딩,1926,20,CAB285000249,하모니주간보호센터,6.311729220012763
36.77456,127.0569,CAB288000965,오류동 아산세무서,141,21,CAB285000249,하모니주간보호센터,6.168618064865391
36.77515,127.0605,CAB288000961,모산,140,22,CAB285000249,하모니주간보호센터,5.851368767073905
36.77569,127.0639,CAB288010740,배방환승정류장,10740,23,CAB285000249,하모니주간보호센터,5.553681819159251
