정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_m
36.8437959,127.1243206,CAB285071655,성성자이아파트후문,71655,28,CAB285000282,천안시장애인종합복지관,834.7017174771252
36.843656,127.134004,CAB285071846,성성푸르지오1차아파트(성성호수공원),71846,29,CAB285000282,천안시장애인종합복지관,604.4530517334537
36.837542,127.138118,CAB285000933,두정계룡리슈빌,933,30,CAB285000282,천안시장애인종합복지관,629.7782622668402
36.833889,127.1355,CAB285001025,두정도서관,1025,31,CAB285000282,천안시장애인종합복지관,656.5296229351869
36.8332067,127.1333439,CAB285000928,천안고용노동지청,928,32,CAB285000282,천안시장애인종합복지관,638.0091062095522
36.82980669,127.13308139,CAB285000926,늘푸른극동아파트,926,33,CAB285000282,두런두런주간보호센터,388.92726614628765
36.82598924,127.13577655,CAB285000940,6단지후문,940,34,CAB285000282,두리사랑주간보호센터,298.94489381533475
36.82562348,127.13930419,CAB285000917,롯데마트,917,35,CAB285000282,두리사랑주간보호센터,135.42407592951034
36.82538294,127.14208908,CAB285000918,천안고용센터,918,36,CAB285000282,두리사랑주간보호센터,320.43086064249025
36.823309,127.143901,CAB285000914,서부19길입구,914,37,CAB285000282,천안시 꽃밭,476.36239289595665
36.82148303,127.14346251,CAB285000911,대우목화아파트,911,38,CAB285000282,천안시 꽃밭,628.303962702562
36.8198188,127.1430595,CAB285000910,봉정사거리,910,39,CAB285000282,천안시 꽃밭,788.785257557488
36.818555,127.150558,CAB285071768,우방아이유셀아파트,71768,40,CAB285000282,천안시 꽃밭,776.0865583426859
36.8187607,127.1556582,CAB285000685,종합터미널,685,41,CAB285000282,편의시설지원센터,937.5312260639803
36.7223251,127.1193676,CAB285001618,풍세면행정복지센터,1618,1,CAB285000291,천안시누리별장애인종합복지관,7592.396805927495
36.724419,127.119284,CAB285001108,우신주택,1108,2,CAB285000291,천안시누리별장애인종합복지관,7399.881418904053
36.7274112,127.1188005,CAB285071592,보성리,71592,3,CAB285000291,천안시누리별장애인종합복지관,7147.2417825497605
36.726066,127.114826,CAB285071892,전선사원아파트,71892,4,CAB285000291,천안시누리별장애인종합복지관,7473.972923013092
36.727218,127.110212,CAB285071894,높은뜻씨앗학교,71894,5,CAB285000291,천안시누리별장애인종합복지관,7624.0425974241725
36.726042,127.103405,CAB285071504,RMS테크놀로지,71504,6,CAB285000291,수어통역센터,7977.960406754206
36.7305589,127.0981509,CAB285071505,이랜드물류센터,71505,7,CAB285000291,수어통역센터,7630.753576736805
36.7339641,127.0961284,CAB285071507,용정리(산단길목),71507,8,CAB285000291,수어통역센터,7336.640588614467
36.73064195,127.09168391,CAB285001770,태학산자연휴양림,1770,9,CAB285000291,수어통역센터,7826.435224652197
36.7362496,127.0906652,CAB285001981,삼태2리,1981,10,CAB285000291,수어통역센터,7294.981008058305
36.7394652,127.09204298,CAB285000188,학계마을,188,11,CAB285000291,수어통역센터,6920.01608167116
36.745352,127.100186,CAB285000186,용정1리,186,12,CAB285000291,수어통역센터,6028.4918182324545
36.7436271,127.1022923,CAB285001676,용정새마을금고,1676,13,CAB285000291,수어통역센터,6140.133258660336
36.7391372,127.0983862,CAB285071502,용정4리(상도),71502,14,CAB285000291,수어통역센터,6728.676506387925
36.74372177,127.10227814,CAB285001675,용정새마을금고,1675,15,CAB285000291,수어통역센터,6130.679477513547
36.7494266,127.09651,CAB285010136,삼태1리,1887,16,CAB285000291,수어통역센터,5752.386501282276
36.74004798,127.09265574,CAB285000187,학계마을,187,17,CAB285000291,수어통역센터,6838.107361346458
36.7371107,127.0894174,CAB285001107,원당,1107,18,CAB285000291,수어통역센터,7257.52735209607
36.7364623,127.0844031,CAB285001695,삼태리(종점),1695,19,CAB285000291,수어통역센터,7529.9438665070875
36.73758,127.0825,CAB288001595,세출리 세나리펄,1595,20,CAB285000291,하모니주간보호센터,7505.461326913906
36.74036,127.0763,CAB288001672,호서대학교,1672,21,CAB285000291,하모니주간보호센터,7498.483470537065
36.7403,127.0765,CAB288001671,호서대학교,1671,22,CAB285000291,하모니주간보호센터,7495.0447265278835
36.73742,127.0824,CAB288001594,세출리 세나리펄,1594,23,CAB285000291,하모니주간보호센터,7525.328067254436
36.73625855,127.08426487,CAB285000190,삼태리(종점),190,24,CAB285000291,수어통역센터,7555.694746864914
36.73697797,127.08950908,CAB285000189,원당,189,25,CAB285000291,수어통역센터,7267.093509367155
36.73621588,127.09045476,CAB285001980,삼태2리,1980,26,CAB285000291,수어통역센터,7306.399447315177
36.733828,127.0958715,CAB285071506,용정리(산단길목),71506,27,CAB285000291,수어통역센터,7358.966023238244
36.7303502,127.09776,CAB285071460,이랜드월드,2390,28,CAB285000291,수어통역센터,7663.913467701351
36.72589,127.103459,CAB285071461,RMS테크놀로지,2391,29,CAB285000291,수어통역센터,7993.105708265497
36.727033,127.110223,CAB285071895,높은뜻씨앗학교,71895,30,CAB285000291,천안시누리별장애인종합복지관,7639.357494737277
36.725894,127.115057,CAB285071893,전선사원아파트,71893,31,CAB285000291,천안시누리별장애인종합복지관,7477.312509511643
36.72713868,127.11882233,CAB285071593,보성리,71593,32,CAB285000291,천안시누리별장애인종합복지관,7171.0905370321
36.7223053,127.1190967,CAB285071520,풍세면행정복지센터,71520,33,CAB285000291,천안시누리별장애인종합복지관,7607.012519844515
36.833425,127.191408,CAB285071885,각원사회차지,71885,1,CAB285000293,천안시 꽃밭,3921.705141216374
36.8330729,127.1892217,CAB285001045,각원사,1045,2,CAB285000293,천안시 꽃밭,3722.983590824614
36.83086304,127.18551229,CAB285001044,신안25통,1044,3,CAB285000293,천안시 꽃밭,3348.757751686278
36.83058632,127.17974408,CAB285001047,호서대(천안),1047,4,CAB285000293,천안시 꽃밭,2838.0840242201566
36.83106297,127.17742742,CAB285001048,안서동보아파트,1048,5,CAB285000293,천안시 꽃밭,2648.271090793732
36.82835666,127.16761061,CAB285000644,천안톨게이트,644,6,CAB285000293,천안시 꽃밭,1728.5138885804208
36.8224033,127.162808,CAB285001062,도솔광장,1062,7,CAB285000293,천안시 꽃밭,1310.198712597252
36.81993963,127.15977408,CAB285000707,대림한숲아파트,707,8,CAB285000293,편의시설지원센터,1115.3022333997087
36.81895798,127.15454074,CAB285000687,고속터미널,687,9,CAB285000293,천안시 꽃밭,887.5418283278356
36.82101139,127.15219328,CAB285002085,신부청광아파트,2085,10,CAB285000293,천안시 꽃밭,580.6212867528376
36.8227316,127.15265224,CAB285002084,동아태조아파트,2084,11,CAB285000293,천안시 꽃밭,465.86330449701177
36.82615796,127.15308741,CAB285000982,역말오거리 천안희망초,982,12,CAB285000293,천안시 꽃밭,410.72469611411094
36.828882,127.152548,CAB285010023,힐스테이트두정역,23,13,CAB285000293,천안시 꽃밭,525.9067398287355
36.83230796,127.15088908,CAB285001483,두정역푸르지오 남문,1483,14,CAB285000293,천안시 꽃밭,796.6013410760933
36.833064,127.147323,CAB285001034,두정역,1034,15,CAB285000293,천안시 꽃밭,860.9911075213649
36.83345631,127.14432907,CAB285001028,두정대우1차아파트,1028,16,CAB285000293,두리사랑주간보호센터,878.3523174099304
36.8336754,127.1407063,CAB285001027,두정대림아파트,1027,17,CAB285000293,두리사랑주간보호센터,776.7756763145967
36.833889,127.1355,CAB285001025,두정도서관,1025,18,CAB285000293,천안시장애인종합복지관,656.5296229351869
36.83394293,127.13254241,CAB285001487,두정고등학교,1487,19,CAB285000293,천안시장애인종합복지관,540.4621736525847
36.83410081,127.12903765,CAB285001488,두정대우5차아파트,1488,20,CAB285000293,천안시장애인종합복지관,544.8884626058145
36.83257179,127.12332547,CAB285002132,백석리슈빌,2132,21,CAB285000293,두런두런주간보호센터,945.7626422236548
36.830673,127.121317,CAB285010133,백석푸르지오아파트,2324,22,CAB285000293,두런두런주간보호센터,971.2026237276826
36.8301348,127.1163021,CAB285071465,백석이수아파트입구,2405,23,CAB285000293,가온누리,841.0234988361067
36.832446,127.115893,CAB285010025,산업단지공단입구,1793,24,CAB285000293,가온누리,1048.7189555709806
36.8453024,127.1195384,CAB285071646,성성교차로,71646,25,CAB285000293,천안시장애인종합복지관,1272.3318122175165
36.8467594,127.114873,CAB285071477,삼성SDI후문,71477,26,CAB285000293,천안시장애인종합복지관,1708.8233181737164
36.8454958,127.1088675,CAB285071479,효성아파트이편한아파트,71479,27,CAB285000293,천안시장애인종합복지관,2129.508887976448
36.8431558,127.1069906,CAB285071394,코스트코,2327,28,CAB285000293,가온누리,2176.1564640841734
36.84183512,127.10449148,CAB285002262,에드워드,2262,29,CAB285000293,가온누리,2083.522209682689
36.8410515,127.1020475,CAB285001083,스마일시티,1083,30,CAB285000293,가온누리,2074.8567234209218
36.840097,127.099189,CAB285010148,차암2통,294,31,CAB285000293,가온누리,2094.6032717634203
36.8400851,127.0995985,CAB285001574,차암2통,1574,1,CAB285000294,가온누리,2075.195162434692
36.84065184,127.10151844,CAB285000293,스마일시티,293,2,CAB285000294,가온누리,2053.2346858207316
36.84168591,127.10471985,CAB285002263,에드워드,2263,3,CAB285000294,가온누리,2061.9475813780837
36.84378,127.108131,CAB285071390,코스트코,2328,4,CAB285000294,천안시장애인종합복지관,2133.0164371130036
36.8453166,127.1091824,CAB285071480,효성아파트이편한아파트,71480,5,CAB285000294,천안시장애인종합복지관,2096.230124863046
36.8464525,127.11474,CAB285071478,삼성SDI후문,71478,6,CAB285000294,천안시장애인종합복지관,1701.4688095015367
36.8436075,127.1208984,CAB285071645,성성교차로,71645,7,CAB285000294,천안시장애인종합복지관,1068.1972859721595
36.8411823,127.1196867,CAB285002290,삼성SDI,2290,8,CAB285000294,천안시장애인종합복지관,1063.191499338884
36.83443465,127.11648075,CAB285010024,산업단지공단입구,10024,9,CAB285000294,가온누리,1272.1866579354885
36.82992526,127.11620153,CAB285002079,백석이수아파트입구,2079,10,CAB285000294,가온누리,816.7138359718898
36.830518,127.121585,CAB285010132,백석푸르지오아파트,2323,11,CAB285000294,두런두런주간보호센터,942.1220329107774
36.83092964,127.12361741,CAB285002207,백석더샵아파트,2207,12,CAB285000294,두런두런주간보호센터,809.7947848844868
36.83300961,127.12361741,CAB285002131,백석아이파크,2131,13,CAB285000294,천안시장애인종합복지관,924.6962880252219
36.83384512,127.12915873,CAB285001489,두정대우5차아파트,1489,14,CAB285000294,천안시장애인종합복지관,567.9474086611292
36.833738,127.134867,CAB285001024,두정도서관,1024,15,CAB285000294,천안시장애인종합복지관,639.60403533121
36.833575,127.139626,CAB285001026,펜타폴리스 2차,1026,16,CAB285000294,두리사랑주간보호센터,752.3047006473095
36.833283,127.144099,CAB285001029,두정대우1차아파트,1029,17,CAB285000294,두리사랑주간보호센터,851.0841815899656
36.83266484,127.14790527,CAB285001035,두정역,1035,18,CAB285000294,천안시 꽃밭,811.579098286405
36.83139281,127.15181036,CAB285000979,두정역입구,979,19,CAB285000294,천안시 꽃밭,727.3756940487227
36.82884583,127.15221516,CAB285000980,이안아파트 코아루아파트,980,20,CAB285000294,천안시 꽃밭,503.3699703751401
36.82691798,127.15271241,CAB285000981,역말오거리 천안희망초,981,21,CAB285000294,천안시 꽃밭,405.9922078624148
36.82342295,127.15263742,CAB285000646,신부우방아파트,646,22,CAB285000294,천안시 꽃밭,420.79739574504254
36.82162686,127.15211514,CAB285000648,신부청광아파트,648,23,CAB285000294,천안시 꽃밭,520.8984158146973
36.8187607,127.1556582,CAB285000685,종합터미널,685,24,CAB285000294,편의시설지원센터,937.5312260639803
36.819457,127.159662,CAB285000706,나은필병원(대림한숲아파트),706,25,CAB285000294,편의시설지원센터,1061.183619659262
36.82824318,127.16770155,CAB285000643,천안톨게이트,643,26,CAB285000294,천안시 꽃밭,1734.1169530701293
36.8309613,127.17799908,CAB285001594,안서동보아파트,1594,27,CAB285000294,천안시 꽃밭,2695.189762980897
36.83039064,127.17972823,CAB285001046,호서대(천안),1046,28,CAB285000294,천안시 꽃밭,2832.3549661627217
36.83089653,127.18589606,CAB285001043,신안25통,1043,29,CAB285000294,천안시 꽃밭,3383.086009005348
36.8331108,127.1896028,CAB285010147,각원사,1718,30,CAB285000294,천안시 꽃밭,3757.026972329223
36.833425,127.191408,CAB285071885,각원사회차지,71885,31,CAB285000294,천안시 꽃밭,3921.705141216374
36.79301183,127.11700956,CAB285010020,방아다리공원,2341,1,CAB285000295,하모니주간보호센터,631.5321108465222
36.7927864,127.1200236,CAB285071557,쌍용역코오롱하늘채,71557,2,CAB285000295,수어통역센터,591.6310421124632
36.7911895,127.1241662,CAB285071559,현대6차아파트,71559,3,CAB285000295,수어통역센터,517.3347857910285
36.7897316,127.1286902,CAB285000845,현대 향촌아파트,845,4,CAB285000295,수어통역센터,719.932765918687
36.78817834,127.13024809,CAB285000844,한라 동백2차아파트정문,844,5,CAB285000295,수어통역센터,934.6384569978771
36.78870223,127.13351596,CAB285002210,용곡한라비발디후문,2210,6,CAB285000295,수어통역센터,1052.7848295438966
36.78791431,127.13542132,CAB285002211,용곡한라비발디아파트,2211,7,CAB285000295,수어통역센터,1233.716352247946
36.7905728,127.1371955,CAB285071563,용곡동동일하이빌하이시티,71563,8,CAB285000295,수어통역센터,1184.0680475394734
36.791376,127.1389626,CAB285071472,우림필유아파트,71472,9,CAB285000295,수어통역센터,1288.52963429627
36.793643,127.144164,CAB285010017,용곡아이파크아파트,2329,10,CAB285000295,천안시장애인희망일터,1251.2262293483093
36.79545376,127.1468997,CAB285071561,만수사,71561,11,CAB285000295,천안시장애인희망일터,946.797461718095
36.79934011,127.14290464,CAB285000831,선영새마을금고,831,12,CAB285000295,천안시장애인희망일터,940.2106079504836
36.8010387,127.1427846,CAB285002351,일봉동주민센터,2351,13,CAB285000295,천안시장애인희망일터,894.3139031869733
36.80266795,127.14114574,CAB285000658,농협 봉명동지점,658,14,CAB285000295,천안시장애인희망일터,1022.475324220314
36.80334963,127.13921574,CAB285000898,순천향병원,898,15,CAB285000295,시각장애인등 생활지원센터,947.6316134669769
